reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,replyAt,appVersion
c7d5de9c-fee1-49b4-a423-bc24d7117e3b,Divyanshu,https://play-lh.googleusercontent.com/a-/ALV-UjVdzoAbhGAFeDZEUW6ILqlUMg758e4SQgfgZc5t4ax2GJAiXWX2,"Why am being forced to listen a song I don't like, just to give you money?",3,0,9.0.74.1121,2025-09-04 16:31:19,,,9.0.74.1121
40e1a38c-d075-4787-9425-af4ee14e5108,Mtendere Mvalo,https://play-lh.googleusercontent.com/a/ACg8ocIXYxWQtoPn5V_4heNqPoqakSO-2ODAQIJa63CccPrCIKr4Jg=mo,Its r,3,0,8.9.76.538,2025-09-04 16:31:00,,,8.9.76.538
ab31ed93-1db9-4d50-8803-39341c258f1f,mattio Michel,https://play-lh.googleusercontent.com/a-/ALV-UjXRPMbfvdSduXOveNoXsjpY2_MeoBrqNCmPEisJeOZd20Voe55X,"Let's put it straight, what's Spotify good for? Ads here and there, they occupy the whole app! The new thing that restricted people from the unlimited lyrics access is silly! Alternatives? An MP3 player.",3,0,9.0.76.1126,2025-09-04 16:00:22,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our free trial.",,9.0.76.1126
c6362213-f909-4be9-8327-1f61826d1514,Aditya Balooni (22/34141),https://play-lh.googleusercontent.com/a/ACg8ocJa93r8wJu2KZYPhs7Gj8rb6Q2z1zZnjFa_UjN0uQJ_7Am48w=mo,"I am rating this app 1 star because Spotify removed a very important feature i.e. removing the recently played. Edit 1: Fk Pisslam, I support burning of Quran in Sweden and I support Sweden. And that's why I'm rating this app 5 stars Edit 2: I am rating this 1 star because Spotify decided to gatekeep the Lyrics feature for the Premium users. Edit 4: Surprisingly the non-premium version of Spotify has become less annoying",3,0,9.0.76.1126,2025-09-04 15:56:12,,,9.0.76.1126
39bcd20f-db43-44f1-a5a9-569984deecc2,Jonas H,https://play-lh.googleusercontent.com/a/ACg8ocKDQIOz-KGlRVqsZi9LaopkgUSnxx5F90N7fbcUbzTGwOKZtw=mo,I can't turn off autoplay for podcasts. and if you're listening to things out of order then the autoplay will start a podcast episode that you have already listened to. In case anyone's wondering I have checked the options menu and that didn't help. In case it is not clear. Turning off autoplay in the options menu does not work for podcasts.,3,0,9.0.74.1121,2025-09-04 15:23:58,"Hi, thanks for the update. Could you try clearing the app data, uninstalling it, and redownloading the latest version from the Google Play Store? If that doesn't make a difference, give our Customer Service a shout. Just search “Contact Us” at support.spotify.com.",,9.0.74.1121
f6d20382-c105-452d-b6bf-e8fd50952f83,rutuja nagavekar,https://play-lh.googleusercontent.com/a/ACg8ocIRBd_8WPqygkPx13y-mcHX9Lmas6kYJBnjW6p5FLQALcuIkg=mo,Now I can't play any kind of music because they are asking for a premium purchase,3,0,9.0.74.1121,2025-09-04 14:51:48,,,9.0.74.1121
64b4776b-686a-4c05-8248-5fe6565c2a70,Poseidon,https://play-lh.googleusercontent.com/a/ACg8ocIgKDcoG5iY_CRpSbKkv6UgvO4LXEEQqFHsro_bEmuUE6X8AA=mo,3.5 stars. the ads are ridiculous and they will do ANYTHING just to make you buy premium,3,0,9.0.74.1121,2025-09-04 14:28:27,,,9.0.74.1121
b0dbdfb3-9afa-4ca8-881a-790b995350cb,Ivan Shock,https://play-lh.googleusercontent.com/a/ACg8ocJCOnZve3pRzadz4tkV4WKom6l5bU21NxiDr9MqItjpBHlNc-I=mo,"Spotify closes out the notification (maybe even the app, causing the notification to go away) after some period of time, causing playback to stop in the middle of listening to music. Edit: upon further research, this seems to be an Android level problem and not Spotify itself",3,0,,2025-09-04 14:21:29,"Hi Ivan. We'd recommend reinstalling as it fixes many common issues your app may be experiencing. You can find the steps by searching ""Reinstall"" at support.spotify.com. If you need more help, you can get in touch with our Customer Service. Just search “Contact Us”, and they'll be happy to assist.",,
a4d302cb-b8bf-490c-9004-adea7ea32bf5,Cam,https://play-lh.googleusercontent.com/a-/ALV-UjXA897eO36k6dypmn5WV4Ao0XYNeXt0j9C7dR37o4XJ2N42Jok2,"Better than last time but still experiencing bugs. Instagram sharing won't let you turn off the music preview, sometimes queue disappears when internet service is shifted, also how come we still don't have a play next in queue option?! come on guys you're missing out on this feature which many other streaming services have!",3,0,9.0.74.1121,2025-09-04 13:31:54,,,9.0.74.1121
be8eb2eb-bb23-4e4e-aea8-7321cf41cc47,Migweegin,https://play-lh.googleusercontent.com/a-/ALV-UjXQjFpD8wzcBS_JDfWJbkacl0UVUbOmPBLcz2rErt-QsrYNFUzv,good music library bad company,3,0,9.0.74.1121,2025-09-04 12:56:05,,,9.0.74.1121
0b97f342-de81-4678-a8e7-a36d85bd579e,Tom Barnes,https://play-lh.googleusercontent.com/a/ACg8ocJpqdg3ucPdf-u1jdlBI9f8QoYx7wImHhxr0ow-KOzzYJF6pg=mo,"Great selection etc. The only issue is too many foreign language commercials, and the ""feedback"" doesn't seem to have any effect.",3,0,9.0.74.1121,2025-09-04 11:57:36,"Hi! We'll pass this on to our Ads team. Have you tried a quick reinstall? If that doesn't help, you should give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us"". They'll help you report this.",,9.0.74.1121
7b66ec5a-89f0-4069-8f16-a1a61df8daf5,SMISHA J,https://play-lh.googleusercontent.com/a-/ALV-UjVKmDWjG_266X7fqQwkKjPiUhkgbW9XHuwFPPEMcoxeWyprr8ts,My favourite few songs are not available in Spotify. otherwise good.,3,0,9.0.74.1121,2025-09-04 11:37:50,"Hi! We appreciate your feedback. Although we'd love to have all of the world's music on Spotify, our catalog depends on permissions from rights holders, and can differ between countries. To learn more, we recommend checking out our Support Site at support.spotify.com. Just search for ""Missing music or podcasts"".",,9.0.74.1121
26f0e7fe-882f-4707-be59-5a37325f9780,Christine Zartman,https://play-lh.googleusercontent.com/a-/ALV-UjXpjAlPHP4F4q2hViyajy7gyhfW293HS90D-ZLwlMoIX6utY1LK,at the beginning of my walk spotify said I would have 30 minutes of uninterrupted listening. got ads 7 minutes later. don't tease me,3,0,9.0.74.1121,2025-09-04 11:35:45,"Hi. We appreciate your feedback, and we'll pass it along to the Ads team. Also, you might be able to find some steps to help with this on our Community. Just head to community.spotify.com and search for ""30 mins of uninterrupted listening"".",,9.0.74.1121
b836cb9a-1a5e-4dad-8300-95145eed9b83,Gummy,https://play-lh.googleusercontent.com/a-/ALV-UjXd7nfRBaqWYwhipRYYZpGfiYe_RM3ZcMA05KVnkPF0v7zFBHC2,"I forgot how difficult it is being on regular Spotify. I'm only on my first day being back on regular Spotify, and I'm ready to go back to premium. there's so many ads, and I completely forgot that you can't just go to another song if you're not feeling the song that's playing. If you do skip, you'll have to listen to more ads.",3,0,9.0.74.1121,2025-09-04 10:05:34,,,9.0.74.1121
16faf1cc-f4b1-493e-abe5-8e2ada3aa07f,Avigail Portillo,https://play-lh.googleusercontent.com/a/ACg8ocLgNc7ES7F8HNyeFQMxjOKlBGblEIhMchYlNILspf_V6ibjrA=mo,pause when it wants to,3,0,9.0.74.1121,2025-09-04 07:52:16,"Hi Avigail! For any app issues, we’d recommend clearing the app data, uninstalling it, and redownloading the latest version from the Google Play Store. If you’re still having trouble, give our Customer Service a shout. Just search “Contact Us” at support.spotify.com.",,9.0.74.1121
0d9c4112-6784-414d-a62c-ab79f91be2cd,Dowell Gale,https://play-lh.googleusercontent.com/a-/ALV-UjWDFvsVUNotKuM7yRAtbZZflQtDd1kkKM2DncKCVuJp4eLLxPkO,good 👍,3,0,9.0.74.1121,2025-09-04 07:07:41,,,9.0.74.1121
0f21a64f-88bd-4758-bcb7-75947963e00c,Doofus Goober,https://play-lh.googleusercontent.com/a/ACg8ocLVNQeTtxevE0zrtWReUnJihg5Ca9dY5tX3LYss_tNY9I1NlA=mo,"This app is not too bad, but it keeps on convincing me to download prime, and you're really need to use Prime for many things like skipping , however you Like. Instead, they can't just let you skip But honestly, I use this app just to go to other apps while still listening to songs.",3,0,,2025-09-04 06:34:00,,,
fdb8d4b7-3127-4795-9b3b-dbd5db6e8071,Degratious ndlovu,https://play-lh.googleusercontent.com/a-/ALV-UjWTUSb96pQqvA0Gt3__BKreeSSZpj6Dak2ePizrDNehF45q2OIP,do not yet fully understand the functionality how to use the app,3,0,9.0.74.1121,2025-09-04 06:25:48,,,9.0.74.1121
6a99c9c9-94fd-49b5-91da-c1dd8a8dd3f4,Sam,https://play-lh.googleusercontent.com/a-/ALV-UjW_D_deLtSVwXUSBMNUczk1zNFNor5umRNphWRWHwePxv_z2IR3,"Love this app, but if you do not have premium, the ads are a real pain in the butt.",3,0,9.0.74.1121,2025-09-04 06:09:00,,,9.0.74.1121
9e38db27-24e6-4dab-bea0-96e00a6f7db3,malak fahim,https://play-lh.googleusercontent.com/a/ACg8ocISUIOphes-_3eoHOLuguUdss5qdFm6_JiR2q7LcTOSTBfd8g=mo,I enter my playlist but the keeps playing random songs not in the playlist,3,0,9.0.74.1121,2025-09-04 05:40:47,"Hi! If you’re on our free service, Smart Shuffle is on by default and adds songs to keep your queue fresh. For full control, check out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.74.1121
a39111a6-bcd9-4c1b-be1b-f4423e68fe1e,David Butler (DB),https://play-lh.googleusercontent.com/a-/ALV-UjVfKqD8lJXnKA06ssYApHIWdFOInM0oEamTi3Padoga9-btlk1xAA,The app keeps randomly stopping play in the middle of a song as if there's no signal but I am connected to a wifi and have a strong 5g connection. This is annoying 😑,3,0,9.0.74.1121,2025-09-04 03:16:55,"Hi David. We'd recommend reinstalling as it fixes many common issues your app may be experiencing. You can find the steps by searching ""Reinstall"" at support.spotify.com. If you need more help, you can get in touch with our Customer Service. Just search “Contact Us”, and they'll be happy to assist.",,9.0.74.1121
9f6360ad-5c4c-44a8-8e90-53965545c2d6,Max W T Bisch,https://play-lh.googleusercontent.com/a/ACg8ocJcXEz3FYOzcFMPp2_jnhBkUGj_t_OmBXw5wzTLQnzUM3R2zw=mo,fix my shuffle. it shuffles the same track over nd over,3,0,9.0.74.1121,2025-09-04 03:12:28,"Hi. Have you tried a quick reinstall just to see if this makes any difference? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
d2476028-a5de-4e8b-b77c-563cc7ade48f,Michael Crawford,https://play-lh.googleusercontent.com/a-/ALV-UjVCcTQLbaUbHXqfYQUmqHjVXSy3vRJrwZeK-saCP_D2Lw78YRw,"this app needs a blacklist function so you can block bands you can't stand, because man does this app love to suggest bands I hate.",3,0,9.0.74.1121,2025-09-04 03:00:38,"Hi! We really appreciate your feedback. At the moment, you could do this by going to the page of the artist in question. There, You can find a three-dot button which, when pressed, will provide you with a ""Don't play this artist"" button.",,9.0.74.1121
21e090a2-04e5-442a-9f0c-b646ee85e4f7,Emelia,https://play-lh.googleusercontent.com/a-/ALV-UjUBNqtj73Cef-a3C9M7tlmEELakKUU-eDG6Ldn-iwgjQPJr7BBK,a lot of ads LIKE BRO,3,0,9.0.68.632,2025-09-04 02:17:34,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.68.632
4134c7ff-1ca5-4bf7-b05e-54ad35db8d86,Arjun Wiz,https://play-lh.googleusercontent.com/a-/ALV-UjU_9RuzgaaXvQ_RfxDqln3ZEUU2R7xqhRtaABCwBy16iS80Q8LkbA,ads problem,3,1,9.0.74.1121,2025-09-04 00:41:37,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.74.1121
a4553e6d-3f2c-443b-b3b7-d8a908d5c0eb,Aadriyan Chowdhury,https://play-lh.googleusercontent.com/a-/ALV-UjVMO_EErfMYmRzcD4ZqMbas2YXOECGf5fXCpF0AoI21ua79lzk,"they removed so many features for free users makes people not wanna use Spotify, it made me switch completely to Amazon music",3,1,,2025-09-04 00:18:13,,,
06493589-c58f-4dfc-a622-3d385d6f72f6,Lovely Vishal,https://play-lh.googleusercontent.com/a-/ALV-UjWGT1iOhFXObs0xfHCvGltfR8SujOdlr1zdnZAyg3Pvk2S3SAia,sleeping Time manual set setting add ...,3,0,9.0.66.655,2025-09-04 00:15:29,"Hi Lovely. If you have Premium, you can activate the sleep timer to automatically stop your content from playing. Just go to the app's Now Playing View > tap on the 3 dots above the screen > tap on the timer icon and select a time you want the content to end.",,9.0.66.655
b378957d-6636-4b5f-a013-3ce6164752d6,jonah joffe,https://play-lh.googleusercontent.com/a-/ALV-UjVqqyaS0tOD4AAXVfnkEtm9sVPAlKdmfnDbaTfV7prcDTNyhXfb,its a practical app because you can have all your music in one place. the problem is that as years go by its getting more expensive and the application is more and more buggy with some long wait times for thingd to load,3,1,9.0.74.1121,2025-09-04 00:12:47,"Hi. Have you tried a quick reinstall? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
79758651-f619-4d3c-a752-686af3e3c3ae,lillian nelson,https://play-lh.googleusercontent.com/a-/ALV-UjVonSzOo17ThNHXyJ45Q7ig7IanHIZrh00wP4HAhrZVhfE7YKY7,"its good, I like how its free, I dont like how I have to listen to 4-6 ads straight and not be able to skip them, I go work out and I listen to more adds then my music, I feel like if I have to listen to so many adds, I dont mind its free, I should be able to pick my songs at least, I have had it for a while now too though so... otherwise its pretty good I dont mind it, still gonna use it",3,1,9.0.74.1121,2025-09-03 23:39:22,"Hi. We appreciate your feedback, and we'll pass it along to the Ads team. We'd recommend reinstalling the app as it fixes many common issues. Just search ""Reinstall"" at support.spotify.com for the steps. If you need more help, you can reach out to our Customer Service by searching ""Contact Us"".",,9.0.74.1121
9c742ec6-f9b3-4b50-bb2d-1c27fe751220,Keerthana S,https://play-lh.googleusercontent.com/a/ACg8ocKuWcoD56IX4JCaAovwuJ4YqTHd4qiYMZnlBTAcEYhHmTFO1Q=mo,can't edit the profile smoothly or login,3,0,9.0.74.1121,2025-09-03 22:50:38,"Hi Keerthana. For log in issues, we’d recommend checking out our Support site at support.spotify.com for some handy tips on how to get back to your account. Just type “Can’t log in to Spotify” on the search bar. If that doesn't help, reach out to our Customer Service by simply searching for “Contact Us”.",,9.0.74.1121
4cfd3a65-0e42-4ae0-9296-8fad9ac00392,Meena Bahuguna,https://play-lh.googleusercontent.com/a/ACg8ocJDvS7KOLPCOeokojj46ezdjcKwwwwZeoAHWNoxV5z8Gi2b1KE=mo,WHY ARE THEY MONEY HUNGRY!!??,3,1,9.0.74.1121,2025-09-03 22:50:12,,,9.0.74.1121
6d6577b4-7772-4ab2-a5a6-8ee7fc77cb9d,sam huywr,https://play-lh.googleusercontent.com/a/ACg8ocJhM5SpCCGTwgNeF_If7BIQi1moW7Bi9uNMwPPB25CaZNdq2w=mo,"I've decided to switch to Apple Music, as it offers high-resolution audio at a lower price point. With Spotify's recent premium price increase, Apple's service feels like the better value for me. I've really enjoyed using Spotify over the years, but for now, I'll be moving on. Thank you for the great experience and wishing you continued success.",3,2,,2025-09-03 21:46:58,,,
18950c39-2801-4aaa-9e1c-b51208fe2349,Katlego Bapela,https://play-lh.googleusercontent.com/a/ACg8ocJL7QKqXsTXmJK22tVaABexyAxyjk2bNeOUiUi1NOoURNkkCA=mo,Good,3,0,9.0.62.622,2025-09-03 20:55:54,,,9.0.62.622
ccf88496-d762-4b70-b541-d847f6fc9b73,Akansha Nathe,https://play-lh.googleusercontent.com/a/ACg8ocLVx8DS3wwT5Qx9Dad7JNrK8cTIoBRm6gdBmE8tu_twKQgsUg=mo,Happy,3,0,9.0.74.1121,2025-09-03 20:53:01,,,9.0.74.1121
d44f6039-b54f-4515-bb1c-8676fc7e6e72,Kabatchi Chatha,https://play-lh.googleusercontent.com/a-/ALV-UjXBtkU7L8GALkTRTV480x-w2GBAH-bWlgrUvmtELyjieQQswtZF,Not a bad app when it comes to listening to music...,3,0,9.0.68.632,2025-09-03 19:55:31,,,9.0.68.632
0c77f827-e6ef-4b5c-8d2f-4b9d1c5a91a2,Brady Hetterley,https://play-lh.googleusercontent.com/a/ACg8ocL--LH91UeRnVj_DzIZ7q5hSC1q99jjeyhU41JpLzskYuNgsg=mo,Spotify is a decent app for music. used to be better. It's gotten worse over the years especially with the shuffle feature. I've reinstalled the app and cleared my cache but shuffles algorithm likes to play the same 10 songs every time I open the app. Desperately needs a true shuffle instead of using an algorithm of what you listen to most.,3,1,9.0.74.1121,2025-09-03 19:46:11,"Hi. We'd recommend restarting your device to see if that makes any difference. If that doesn't help, you can get in touch with our Customer Service by heading to support.spotify.com and searching ""Contact us"".",,9.0.74.1121
5fc4aad0-65f3-45f2-acf6-58eff0e581a5,Xyrel Faith Villanueva,https://play-lh.googleusercontent.com/a-/ALV-UjW85l6Ry85cX7_2M2_GHN1AHO8N_oaoczo0aeYD3FLUytT9calB,it's very good and nice but it has to many ads I can't listen peacefully,3,0,9.0.74.1121,2025-09-03 19:32:36,"Hey Xyrel! We hear you, and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans. If you've never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium.",,9.0.74.1121
d500431d-2d67-42e6-8061-d27f28c58977,Nehal Patel,https://play-lh.googleusercontent.com/a-/ALV-UjXLsW6Xhh2zEEtjSysCRVnyCZKlF7Asy-y5300Yg4nUokzZcj6CkA,keeps glitching,3,0,9.0.74.1121,2025-09-03 18:52:16,"Hi Nehal. We'd recommend reinstalling as it fixes many common issues your app may be experiencing. You can find the steps by searching ""Reinstall"" at support.spotify.com. If you need more help, you can get in touch with our Customer Service. Just search “Contact Us”, and they'll be happy to assist.",,9.0.74.1121
81cb501b-694e-4fde-828b-37604b7491f1,Feyo Mkisi,https://play-lh.googleusercontent.com/a-/ALV-UjVVKYRQf2SgbghiZkjxITXNAdgkVQpfsAHFF97xcRSAcjmgI5c,the app is great but too much ads,3,0,9.0.74.1121,2025-09-03 18:40:27,"Hi. We appreciate your feedback, and we'll pass it along to the Ads team. For an ad-free experience, we'd recommend looking into our Premium plans. If you've never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium.",,9.0.74.1121
44eff34a-ed97-40bd-a579-c3e021f8ddb8,Cheyenne Castleberry,https://play-lh.googleusercontent.com/a-/ALV-UjUHlJxh3KUoZANR3BE4Y4E0py5h4qbKLZ2yJXiSlEbnBR9e0zzY,"I knocked stars off because the glitching. It sometimes doesnt play anything when I select a song or will cut off when it is playing with no obvious reason why. Updating this on 9/3/25 the glitching still happens and I really think audio book hours should be achievable through listening to sponsored ads. the fact I have to pay the same amount to ""top off"" hours that I do for my subscription is insane. especially because the alotted monthly hours usually aren't even enough to finish one book.",3,1,9.0.74.1121,2025-09-03 18:23:02,"Hi Cheyenne. After talks with industry partners, we landed on 12 hours per month as this makes the most sense for the widest number of users. About the app issue, try a quick reinstall. If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
3a8f5c2d-0b04-4ce4-9ede-b01d3368f9b9,Bex Little,https://play-lh.googleusercontent.com/a-/ALV-UjUl6SybKnhG-b0Yw45-QYEECmg_1tROPbLUwo1qmYyrgzH_-6M,no way to stop this thing running in the background no matter what settings you select if i hit play on the pc it wastes my battery loading on the phone,3,0,9.0.74.1121,2025-09-03 17:44:24,"Hi! Have you tried clearing the app data, uninstalling it, and redownloading the latest version from the Google Play Store? If you’re still having trouble, give our Customer Service a shout. Just search “Contact Us” at support.spotify.com.",,9.0.74.1121
2a8d73be-140f-4002-875d-ac33b6745f85,Muhumuza Kagoro,https://play-lh.googleusercontent.com/a-/ALV-UjVxegW2CE_OWknl_0PbkZL-84Cl6flKiauyNHBWItSZ5kbyS0yE,"Amazing, hope they can introduce podcasts in uganda though 😭😭😭 The new mix feature is extremely nice love it 😁. But i hope you can introduce the ability to increase and decrease a song's speed and pitch to make mixing with other songs easier and better.",3,1,9.0.74.1121,2025-09-03 16:24:37,"Hi. We appreciate your feedback. Podcasts aren't available in all countries yet, but we love the idea to offer all the services worldwide. It also looks like other people feel the same way. We'd recommend adding your vote at community.spotify.com. Just head to the Menu > Ideas and search for ""Ability change speed/pitch of song"".",,9.0.74.1121
85ce5eaa-3375-4651-aab0-6ad000f6ccfe,Gegante Romzhey,https://play-lh.googleusercontent.com/a/ACg8ocKmhxBndXrG04bw6tRizUFAUuPbSVMmTuBPfZuLzF8lWYPq1RUo=mo,it doesn't let me log in with facebook,3,0,9.0.74.1121,2025-09-03 14:55:32,Hello. We recommend to set a new password. You can check our support site at support.spotify.com. Just search for “Can’t Remember Login Details” for the next steps.,,9.0.74.1121
5523cff2-a013-4d21-a086-4c8d41d09426,Feby Adhitya Kristanto,https://play-lh.googleusercontent.com/a-/ALV-UjUiFTu73WT5UzGkPPHx3-X3RvmpXm39kyPkYieQHpMNHgLl0HPR,You cannot request a refund for an automatic premium feature extension that was accidentally deducted from your visa. It's best to provide prior notification even if the automatic deduction is made.,3,0,9.0.74.1121,2025-09-03 14:32:58,,,9.0.74.1121
bb3c599c-aeba-40fd-b7c7-04dd4cd6ec01,Naitik Prajapati,https://play-lh.googleusercontent.com/a/ACg8ocLTkWE526K37RzWjStogZ4BM6VGDIaqVj0gnmOAmyCjJZR0Lg=mo,this app so useful without premium 😂😂,3,0,9.0.54.80,2025-09-03 14:20:44,,,9.0.54.80
33494908-5800-4b87-8bd5-745044ccda58,ZzhotpocketzZ,https://play-lh.googleusercontent.com/a-/ALV-UjUns0kO0t411d7SR4AT5UxQnLgZZNzfAZm_AOYzWLdpPQa_4aIH,"There are just way too many ads to the point I'll have at least 4-6 in a row and then 12 minutes later it happens again. Don't get me wrong I love Spotify! There are just too many ads and none of them are related to me and yes, I'll press the not interested option when you get an ad, but it just doesn't work.",3,0,9.0.74.1121,2025-09-03 14:12:28,"Hey! We'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If the ads are excessive for every ad break, you can try a quick reinstall. If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”.",,9.0.74.1121
680c5341-bfc7-4ac6-ae62-3de00d6c6e8d,Jacob,https://play-lh.googleusercontent.com/a-/ALV-UjUBhcHSg420gHLoFFlqEVDaN3_jODQ1Y-DMi_MmbD8KSh6BlROB,"Spotify itself is a great app, it has good music and I've had premium for years now. My only concern is the fact they delete random podcasts and it's hard to get rid of them from your library after. I've stumbled upon porn there too and its still not deleted all. They don't listen to their consumers ever. Also, music will randomly stop and I'll have to replay the while song for it work. It will usually take multiple trys. Kinda hope they fix the bugs in their app.",3,2,9.0.74.1121,2025-09-03 11:32:55,"Hi. Thanks for telling us what you think. You can report the inappropriate content on ""Reporting content"" under ""Safety"" at spotify.com/safetyandprivacy. We'd also recommend reinstalling the app as it fixes many common issues. Just search ""Reinstall"" at support.spotify.com. You also can reach out to our Customer Service by searching ""Contact Us"".",,9.0.74.1121
f00e488e-7a7b-425a-85b5-44377ae198f2,Kilee Wiegel,https://play-lh.googleusercontent.com/a-/ALV-UjX5-gqaGos6UUbi-b7CwGjvRhs9d6ZWeiheclESVbzR4-QuT6I,"Absolutely ruined the experience when I found out you only offer 15 audiobook hours per month. That is barely one book, that is ridiculous. Be different, make audiobooks unlimited.",3,0,9.0.74.1121,2025-09-03 11:25:11,,,9.0.74.1121
3a913d06-e0eb-4740-8b47-d29d2d13d346,Anthony Cooper,https://play-lh.googleusercontent.com/a-/ALV-UjW1xtGIIkJirIZNKFbTk-mNHwkEV3P8TSET8EfrsnpGQqqPaAY,does the job would be better if it wasn't so money hungry with constant ads 24/7,3,0,9.0.72.967,2025-09-03 08:40:45,,,9.0.72.967
09002950-90aa-46a3-bee7-8b9d328d7203,kathir,https://play-lh.googleusercontent.com/a-/ALV-UjXMmyB6ti89qHj2NEwAhN3z4czr8xG0TPxjglp2knwT4k__nrfELQ,Good,3,0,9.0.68.632,2025-09-03 08:23:52,,,9.0.68.632
fc91fb02-2072-431f-b6b5-52763b04ba47,Leo Stache,https://play-lh.googleusercontent.com/a-/ALV-UjVQLPs3WF3TyhycdwSLB1I04grHO5vAi3bJ9FDcNMy2MB-eHwE,"Why do Spotify ads play during podcasts if I already pay for premium? Not cool. And yes, they are Spotify ads. Other versions of the same podcasts don't have those specific ad breaks. Baked in spotify ad breaks are getting worse. Literally cutting off a podcast mid-sentence. smh",3,0,9.0.74.1121,2025-09-03 07:54:06,"Hi. While Spotify doesn't display ads that disrupt the listening experience for Premium subscribers, some podcasts may include ads, host reading recommendations, or recommendation messages. This has been the case since the beginning of podcasts and continues to this day, even on Spotify.",,9.0.74.1121
6b1fe101-d1a1-4c9a-92c2-f70c42c8ef26,Tom Browell,https://play-lh.googleusercontent.com/a-/ALV-UjUvQH2I-g4Cs_TrYS5ADP7qjUmwzAnqEQdHrT6R7Dr9kWzdhLdUMw,The Android automotive version native in my car is almost useless. The search function only returns a handful of results and the browsing is terrible. Also I keep getting ads in podcasts despite being on a premium plan.,3,0,9.0.74.1121,2025-09-03 07:32:53,,,9.0.74.1121
b4f84b5f-7db5-4868-a430-f429f1ca0a1f,Craig,https://play-lh.googleusercontent.com/a-/ALV-UjVjrWDJaRYh0Qz2HmEk2Ib5W-t0rAX5PDOJOqruTjSJN5cvCmA,This new update sucks!,3,0,9.0.74.1121,2025-09-03 07:16:34,,,9.0.74.1121
0aa461b6-1aa5-416f-92f7-0fdaa6492b8c,Ariane Bouchard,https://play-lh.googleusercontent.com/a-/ALV-UjVEqu0bCrS0g9wlVbjNMhvLn77UDv7LHv4uSjTVT2ZhwaPTPH_3iQ,really disappointed about the fact that double tapping the search icon doesn't open the keyboard anymore! hope this feature will be back!,3,0,9.0.74.1121,2025-09-03 06:52:16,"Hello. Thanks for bringing this to our attention. You might be able to find some steps to help with this on our Community. Just head to community.spotify.com and search for ""Search keyboard does not appear automatically"".",,9.0.74.1121
af866de6-4d36-4f8a-9351-d136af082e2f,Jazmin Hand,https://play-lh.googleusercontent.com/a/ACg8ocL9_d-M3WJm37SR4jZ4cvPfNuGBBhFr0bwok18nh61lyVeNNQ=mo,It has alot of songs but not all and i get to many adds and they keep begging me to get premium....I DONT HAVE MONEY FOR IT,3,0,9.0.74.1121,2025-09-03 05:47:05,,,9.0.74.1121
7c45b291-f116-4d9d-a956-d1a28a7c5140,Kobamo Letlhare,https://play-lh.googleusercontent.com/a-/ALV-UjVbGvN1UpEByalstJ9reNtDDDqoCxa1cZW7dNT-Np_BLOHcgKIj,"great app to use, problem is not being able to use it offline & having to pay for such.",3,0,9.0.66.655,2025-09-03 02:54:46,,,9.0.66.655
5a41cef0-5f1a-4c09-b917-2d7b74e01f1c,Sarthak Das,https://play-lh.googleusercontent.com/a-/ALV-UjXhlRgg-d3SLPupgFJFIPRhe3kQNPl9GjGw388_bAJVJijLzIM,🙏,3,0,9.0.74.1121,2025-09-03 02:44:32,,,9.0.74.1121
2c546055-96e1-40d6-9b78-7e2bfcb4facb,Sello Soko,https://play-lh.googleusercontent.com/a/ACg8ocLv1Y2X0YsNh0pVxagQ-puuobfP9dqT-zEdpF8trTXxYPeGUQ=mo,good music,3,0,,2025-09-03 02:37:31,,,
